fdic_cert_number,rssd_id,bank_name,city,state,active_status,total_assets,charter_type,established_date,last_updated
12767,,GUARANTY BOND STATE BANK,REDWATER,,False,,,,2026-07-10
12769,578255,First United Bank,Dimmitt,TX,True,2449456,0,1907-03-07,2026-07-10
12773,,ALTABANK,AMERICAN FORK,UT,,3648859,,,2026-07-10
12828,423449,"The Farmers Bank, Frankfort, Indiana",Frankfort,IN,True,1122769,0,1876-01-01,2026-07-10
12839,139843,First Farmers Bank & Trust Co.,Converse,IN,True,3551779,0,1932-01-01,2026-07-10
12854,783648,Centier Bank,Whiting,IN,True,10084903,0,1895-04-21,2026-07-10
12855,840747,Farmers State Bank,Waterloo,IA,True,1579523,0,1903-06-25,2026-07-10
12867,,THE REXFORD STATE BANK,REXFORD,,False,,,,2026-07-10
12874,327305,Katahdin Trust Company,Patten,ME,True,1112819,0,1918-03-07,2026-07-10
12923,,BREMER BANK NATIONAL ASSN,SAINT PAUL,MN,,16414076,,,2026-07-10
12944,176101,Orange Bank & Trust Company,Middletown,NY,True,2697498,0,1892-05-02,2026-07-10
12969,780218,The Union Bank Company,Columbus Grove,OH,True,1212097,0,1904-11-21,2026-07-10
12978,150727,The Richwood Banking Company,Richwood,OH,True,1272143,0,1867-07-01,2026-07-10
12982,542528,Civista Bank,Sandusky,OH,True,4290141,0,1884-03-01,2026-07-10
12998,,THE CITIZENS STATE BANK,DONNA,,False,,,,2026-07-10
13012,2353595,First Community Bank,Bluefield,VA,True,3644798,0,1920-01-07,2026-07-10
13023,,WISCONSIN BANK&TRUST,MADISON,WI,,1388430,,,2026-07-10
13028,,LINCOLN STATE BANK,MILWAUKEE,WI,,1293565,,,2026-07-10
13050,,THE AMERICAN BANK,ALMA,,False,,,,2026-07-10
13055,783844,Citizens Bank,Mukwonago,WI,True,1173908,0,1892-12-12,2026-07-10
13060,,BAYLAKE BANK,STURGEON BAY,WI,,1061527,,,2026-07-10
13063,247908,Kennebunk Savings Bank,Kennebunk,ME,True,2099477,0,1871-05-01,2026-07-10
13074,,HUDSON CITY SAVINGS BANK,PARAMUS,NJ,,35099327,,,2026-07-10
13082,,BANK OF CHIDESTER,CHIDESTER,,False,,,,2026-07-10
13095,,MOROCCO STATE BANK,MOROCCO,,False,,,,2026-07-10
13102,874845,Lake City Bank,Warsaw,IN,True,7078433,0,1872-01-01,2026-07-10
13109,884442,Jackson County Bank,Seymour,IN,True,1080401,0,1900-01-01,2026-07-10
13150,,AMERICAN TRUST&SAVINGS BANK,DUBUQUE,IA,,1234462,,,2026-07-10
13152,,FARMERS STATE BANK,KANAWHA,,False,,,,2026-07-10
13153,,URBANA SAVINGS BANK,URBANA,,False,,,,2026-07-10
13160,,THE FARMERS AND MERCHANTS STATE BANK OF RU,LA CROSSE,,False,,,,2026-07-10
13164,,FARMERS BANK OF PETERSBURG,PETERSBURG,,False,,,,2026-07-10
13189,,BANK OF NIOBRARA,NIOBRARA,,False,,,,2026-07-10
13198,879457,Cornerstone Bank,Fargo,ND,True,1750393,0,1907-07-15,2026-07-10
13245,,THE FARMERS AND MERCHANTS BANK OF SHEYENNE,SHEYENNE,,False,,,,2026-07-10
13247,,CITIZENS BANK AND TRUST,CALVERT,,False,,,,2026-07-10
13254,,FRENCHMAN VALLEY BANK,PALISADE,,False,,,,2026-07-10
13255,669555,Midwest Bank,Pierce,NE,True,1245317,0,1882-01-01,2026-07-10
13256,,DAVID CITY BANK,DAVID CITY,,False,,,,2026-07-10
13272,,BADGER STATE BANK,CASSVILLE,,False,,,,2026-07-10
13292,,BANK OF CASTILE,CASTILE,NY,,1865267,,,2026-07-10
13297,722816,Solvay Bank,Solvay,NY,True,1190928,0,1917-03-17,2026-07-10
13300,,ZIA NEW MEXICO BANK,TUCUMCARI,,False,,,,2026-07-10
13339,614313,The State Bank and Trust Company,Defiance,OH,True,1597487,0,1902-03-28,2026-07-10
13341,362717,The Croghan Colonial Bank,Fremont,OH,True,1352351,0,1888-07-25,2026-07-10
13383,,STATE BANK OF SPRINGFIELD,SPRINGFIELD,,False,,,,2026-07-10
13397,254317,Bank of Utica,Utica,NY,True,1447578,0,1927-04-23,2026-07-10
13403,,CENTRAL NATIONAL BANK OF NEW YORK,NEW YORK,,False,,,,2026-07-10
13421,450856,Union Bank and Trust Company,Lincoln,NE,True,9188563,0,1917-02-28,2026-07-10
13425,,SOUTH STATE BANK,COLUMBIA,SC,,16638533,,,2026-07-10
13440,,FIRST STATE BANK,HARPER,,False,,,,2026-07-10
13570,,THE HOXIE STATE BANK,HOXIE,,False,,,,2026-07-10
13586,,THE BELLE-BLAND BANK,BLAND,,False,,,,2026-07-10
13606,,THE ALEXANDER STATE BANK,ALEXANDER,,False,,,,2026-07-10
13607,,THE MURDOCK STATE BANK,MURDOCK,,False,,,,2026-07-10
13620,,THE TIMKEN STATE BANK,TIMKEN,,False,,,,2026-07-10
13622,151957,Dayspring Bank,Gothenburg,NE,True,1183388,0,1906-01-01,2026-07-10
13640,,CITIZENS STATE BK OF GIBBON,GIBBON,,False,,,,2026-07-10
13644,,FARMERS & MERCHANTS BANK OF ELMO,ELMO,,False,,,,2026-07-10
13667,,HOME STATE BANK,TRENT,,False,,,,2026-07-10
13675,,FIRSTMERIT BANK NA,AKRON,OH,,26155280,,,2026-07-10
13693,,CORUS BANK NATIONAL ASSN,CHICAGO,IL,False,7003321,,,2026-07-10
13702,,"FIRST CITY, TEXAS - HOUSTON, NA",HOUSTON,,False,,,,2026-07-10
13714,,MENDON STATE BANK,MENDON,,False,,,,2026-07-10
13716,,MIDDLEFIELD BANKING CO,MIDDLEFIELD,OH,,1901612,,,2026-07-10
13718,,WELLS FARGO TRUST CO NA,OGDEN,UT,,1324267,,,2026-07-10
13743,,"FIRST REPUBLICBANK-CLEBURNE, N.A",CLEBURNE,,False,,,,2026-07-10
13789,,MERIDIAN BANK,ELDRED,,False,,,,2026-07-10
13790,,BANK OF LOCKESBURG,LOCKESBURG,,False,,,,2026-07-10
13797,,BANK OF TAYLOR,TAYLOR,,False,,,,2026-07-10
13812,,FIRST NATIONAL BANK IN CLARKSVILLE,CLARKSVILLE,,False,,,,2026-07-10
13830,,THE HOME STATE BANK,ARCADIA,,False,,,,2026-07-10
13868,499453,First State Bank Nebraska,Lincoln,NE,True,1113298,0,1912-12-12,2026-07-10
13876,399517,CNB Bank,Clearfield,PA,True,8496254,0,1934-01-27,2026-07-10
13879,,PEOPLESBANK CODORUS VALLEY,YORK,PA,,2218961,,,2026-07-10
13908,,CASTLE BANK NATIONAL ASSN,DEKALB,IL,,1058768,,,2026-07-10
13914,,DONAHUE SAVINGS BANK,DONAHUE,,False,,,,2026-07-10
13920,,THE CITY NATIONAL BANK OF PLAINVIEW,PLAINVIEW,,False,,,,2026-07-10
13925,,THE TALMAGE STATE BANK,TALMAGE,,False,,,,2026-07-10
13953,982348,Iowa State Bank,Hull,IA,True,1234983,0,1879-01-01,2026-07-10
13973,,TEXAS AMERICAN BANK/BRECKENRIDGE,BRECKENRIDGE,,False,,,,2026-07-10
14017,41825,Middletown Valley Bank,Middletown,MD,True,1153306,0,1908-01-04,2026-07-10
14028,422433,First Guaranty Bank,Hammond,LA,True,3956090,0,1934-03-12,2026-07-10
14034,,ROSELAND STATE BANK,ROSELAND,,False,,,,2026-07-10
14065,366238,Vallant Bank,Elberton,GA,True,2345636,0,1934-03-12,2026-07-10
14073,682143,County National Bank,Hillsdale,MI,True,1331769,14062,1934-03-19,2026-07-10
14078,,BLACKHAWK BANK,BELOIT,WI,,1474412,,,2026-07-10
14094,,THE FALUN STATE BANK,FALUN,,False,,,,2026-07-10
14111,,MCCUNE STATE BANK,MCCUNE,,False,,,,2026-07-10
14140,520003,Northfield Savings Bank,Northfield,VT,True,1576055,0,1867-11-21,2026-07-10
14149,,CHITTENDEN TRUST CO,BURLINGTON,VT,,3793058,,,2026-07-10
14158,333203,Union Bank,Morrisville,VT,True,1624523,0,1891-01-01,2026-07-10
14180,,MINEOLA STATE BANK,MINEOLA,,False,,,,2026-07-10
14194,,POLK COUNTY BANK,JOHNSTON,,False,,,,2026-07-10
14207,589943,Lincoln Savings Bank,Reinbeck,IA,True,1780330,0,1902-01-01,2026-07-10
14209,1006148,Farmers State Bank,Marion,IA,True,1128929,0,1927-08-27,2026-07-10
14222,450959,Security Financial Bank,Durand,WI,True,1021358,0,1934-04-06,2026-07-10
14228,,HARTFORD-CARLISLE SB,CARLISLE,,False,,,,2026-07-10
14240,,NORTHWAY BANK,BERLIN,NH,,1188010,,,2026-07-10
14241,,FIRST AMERICAN BANK & TRUST OF BAYTOWN,BAYTOWN,,False,,,,2026-07-10
14246,,THE BANK OF BONIFAY,BONIFAY,,False,,,,2026-07-10
14250,,CROMWELL STATE SAVINGS BANK,CROMWELL,,False,,,,2026-07-10
14262,,THE CITIZENS BANK OF WINDSOR,WINDSOR,,False,,,,2026-07-10
14264,544652,Cornhusker Bank,Lincoln,NE,True,1032319,0,1903-08-24,2026-07-10
14266,775456,National Bank of Commerce,Superior,WI,True,2205753,14109,1934-02-07,2026-07-10
14271,,AUBURN SAVINGS BANK,AUBURN,,False,,,,2026-07-10
14273,,HERITAGE BANKING GROUP,CARTHAGE,,False,,,,2026-07-10
14279,,MARLIN NATIONAL BANK,MARLIN,,False,,,,2026-07-10
14308,,THE FIRST NATIONAL BANK OF RUSTON,RUSTON,,False,,,,2026-07-10
14318,,FIRST NATIONAL BANK,EDINBURG,TX,False,3085764,,,2026-07-10
14359,,JERSEY SHORE STATE BANK,WILLIAMSPORT,PA,,1615808,,,2026-07-10
14361,,THE FIRST STATE BANK,BARBOURSVILLE,,False,,,,2026-07-10
14372,,FIRST NATIONAL BANK,FORT COLLINS,CO,,1865087,,,2026-07-10
14376,,AREDALE STATE BANK,AREDALE,,False,,,,2026-07-10
14382,939249,Fidelity Bank & Trust,Dubuque,IA,True,2582570,0,1910-04-20,2026-07-10
14389,,FARMERS & MERCHANTS BANK OF HUNTSVILLE,HUNTSVILLE,,False,,,,2026-07-10
14421,,BUCHEL BANK & TRUST CO.,CUERO,,False,,,,2026-07-10
14422,,AMERICAN NAT BK IN MCLEAN,MCLEAN,,False,,,,2026-07-10
14426,,FIRST NATIONAL BANK IN WEST CONCORD,WEST CONCORD,,False,,,,2026-07-10
14483,,PISGAH SAVINGS BANK,PISGAH,,False,,,,2026-07-10
14521,187947,Bank Iowa,West Des Moines,IA,True,2348968,0,1923-03-07,2026-07-10
14531,353555,Amarillo National Bank,Amarillo,TX,True,10225871,14206,1892-01-01,2026-07-10
14563,,FIRST NATIONAL BANK OF EADS,EADS,,False,,,,2026-07-10
14571,,STATE BANK OF PRAIRIE CITY,PRAIRIE CITY,,False,,,,2026-07-10
14578,113441,Farmers State Bank,Lagrange,IN,True,1260534,0,1934-07-16,2026-07-10
14580,,DARBY BANK & TRUST COMPANY,VIDALIA,,False,,,,2026-07-10
14587,137652,University Bank,Ann Arbor,MI,True,1142099,0,1908-05-08,2026-07-10
14598,,NATIONAL BANK AND TRUST COMPANY OF TRAVERS,TRAVERSE CITY,,False,,,,2026-07-10
14609,,FIRST COMANCHE BANK,COMANCHE,,False,,,,2026-07-10
14618,,"BANCTEXAS MCKINNEY, N.A.",MCKINNEY,,False,,,,2026-07-10
14627,,NATIONAL BANK OF FREDERICK,FREDERICK,,False,,,,2026-07-10
14650,731247,Hills Bank and Trust Company,Hills,IA,True,4671475,0,1904-01-01,2026-07-10
14670,,FIRST STATE BANK,JET,,False,,,,2026-07-10
14712,355858,First National Bank,Fort Pierre,SD,True,2046492,14252,1934-01-01,2026-07-10
14742,,"FIRST STATE BANK OF KING CITY, MISSOURI",KING CITY,,False,,,,2026-07-10
14758,,OMNIBANK,RIVER ROUGE,,False,,,,2026-07-10
14767,,THE CITIZENS STATE BANK OF ST. FRANCIS,ST. FRANCIS,,False,,,,2026-07-10
14778,,FIRST BANK&TRUST,LUBBOCK,TX,,2949987,,,2026-07-10
14787,,VALLEY NATIONAL BANK OF FREMONT,HAMBURG,,False,,,,2026-07-10
14794,,BANK OF JACKSON COUNTY,GRACEVILLE,,False,,,,2026-07-10
14796,,THE TINGLEY STATE SAVINGS BANK,MOUNT AYR,,False,,,,2026-07-10
14804,,FIRST NATIONAL BANK AND TRUST CO,BLACKWELL,,False,,,,2026-07-10
14808,,FIRST AMERICAN BANK,FORT DODGE,IA,,1035753,,,2026-07-10
14816,,MBANK,MANISTIQUE,MI,,1516625,,,2026-07-10
14819,,FIRST REPUBLICBANK-SAN ANTONIO,SAN ANTONIO,,False,,,,2026-07-10
14832,,LORAIN NATIONAL BANK,LORAIN,OH,,1237190,,,2026-07-10
14837,,THE FIRST NATIONAL BANK OF JACKSONVILLE,JACKSONVILLE,,False,,,,2026-07-10
14843,,MIDWESTONE BANK,IOWA CITY,IA,,6254039,,,2026-07-10
14851,778738,Citizens Bank,Elizabethton,TN,True,1401762,0,1934-11-03,2026-07-10
14863,,LINKBANK,CAMP HILL,PA,,3117180,,,2026-07-10
14899,517357,Blue Sky Bank,Pawhuska,OK,True,1336844,0,1905-11-23,2026-07-10
14909,,THE HOME STATE BANK,LONGTON,,False,,,,2026-07-10
14939,,PEOPLES STATE BANK,HAMTRAMCK,,False,,,,2026-07-10
14950,,"FIRST REPUBLICBANK-HILLSBORO, N.A.",HILLSBORO,,False,,,,2026-07-10
14957,,MISSOURI FARMERS BANK,MOUND CITY,,False,,,,2026-07-10
14969,600419,Kish Bank,Belleville,PA,True,1980496,0,1927-01-01,2026-07-10
14987,,THE PEOPLES STATE SAVINGS BANK,AUBURN,,False,,,,2026-07-10
14995,279842,River Bank,Stoddard,WI,True,1052694,0,1911-10-11,2026-07-10
15000,,BROADWAY BANK,PATERSON,,False,,,,2026-07-10
15019,216922,First Bank,Southern Pines,NC,True,12937641,0,1934-01-01,2026-07-10
15032,113740,First State Bank,Eastpointe,MI,True,1348773,0,1917-01-01,2026-07-10
15051,,CORINTH DEPOSIT NATIONAL BANK,CORINTH,,False,,,,2026-07-10
15062,,ALLENDALE COUNTY BANK,FAIRFAX,,False,,,,2026-07-10
15080,,THE LEE STATE BANK,BROWERVILLE,,False,,,,2026-07-10
15081,,CITIZENS STATE BANK OF EAGLE BEND,EAGLE BEND,,False,,,,2026-07-10
15088,,THE BANK OF WOODSON,WOODSON,,False,,,,2026-07-10
15091,525549,Lake Ridge Bank,Middleton,WI,True,3334131,0,1908-01-01,2026-07-10
15109,,CITIZENS STATE BANK,IOWA FALLS,,False,,,,2026-07-10
15118,3851427,Gateway First Bank,Jenks,OK,True,2014346,0,1935-03-02,2026-07-10
15136,894348,Bank of Wisconsin Dells,Wisconsin Dells,WI,True,1073149,0,1910-02-26,2026-07-10
15143,,FIRST STATE BANK OF PATTONSBURG,PATTONBURG,,False,,,,2026-07-10
15154,,ALGOMA BANK,ALGOMA,,False,,,,2026-07-10
15219,,DUBUQUE BANK&TRUST CO,DUBUQUE,IA,,1882254,,,2026-07-10
15223,,"THE FARMERS STATE BANK, BOGUE",BOGUE,,False,,,,2026-07-10
15229,537449,First Business Bank,Madison,WI,True,4320998,0,1909-05-01,2026-07-10
15274,,IREDELL STATE BANK,IREDELL,,False,,,,2026-07-10
15276,,VALLEY BANK OF BELGRADE,BELGRADE,,False,,,,2026-07-10
15289,,GREAT WESTERN BANK,SIOUX FALLS,SD,,13339325,,,2026-07-10
15301,,SPARTA-SANDERS STATE BANK,SPARTA,,False,,,,2026-07-10
15302,,ROCK RIVER BANK,OREGON,,False,,,,2026-07-10
15310,594433,"CB&S Bank, Inc.",Russellville,AL,True,2938465,0,1906-01-01,2026-07-10
15324,1001059,Security Bank & Trust Company,Glencoe,MN,True,1290968,0,1935-10-12,2026-07-10
15332,,"TEXAS AMERICAN BANK/AMARILLO, NA",AMARILLO,,False,,,,2026-07-10
15342,,"MBANK ROUND ROCK, NATIONAL ASSOC",ROUND ROCK,,False,,,,2026-07-10
15359,717924,Southern Bank and Trust Company,Mount Olive,NC,True,5251445,0,1901-01-01,2026-07-10
15366,,FARMERS STATE BANK OF BROOKSHIRE,BROOKSHIRE,,False,,,,2026-07-10
15371,,PANHANDLE BANK & TRUST COMPANY,BORGER,,False,,,,2026-07-10
15379,,FIRST MEXIA BANK,MEXIA,,False,,,,2026-07-10
15380,,STATE BANK OF HERNDON,HERNDON,,False,,,,2026-07-10
15399,945053,RCB Bank,Claremore,OK,True,4073384,0,1936-01-14,2026-07-10
15404,,THE COSMOPOLITAN NATIONAL BANK OF CHICAGO,CHICAGO,,False,,,,2026-07-10
15407,,LASALLE BANK NATIONAL ASSN,CHICAGO,IL,,63388382,,,2026-07-10
15409,,BANK OF COMMERCE,MORRISTOWN,,False,,,,2026-07-10
15426,,ALMENA STATE BANK,ALMENA,,False,,,,2026-07-10
15437,,UNITED BANK&CAPITAL TRUST CO,FRANKFORT,KY,,1588512,,,2026-07-10
15448,,1ST AMERICAN STATE BANK OF MINNESOTA,HANCOCK,,False,,,,2026-07-10
15488,,"NBC BANK-RIO GRANDE VALLEY, NA",MISSION,,False,,,,2026-07-10
15504,,FIRST CITIZENS B&T CO INC,COLUMBIA,SC,,8346821,,,2026-07-10
15511,435750,First State Bank,Gainesville,TX,True,1814144,0,1905-08-16,2026-07-10
15514,,UNION BANK,SAN ANTONIO,,False,,,,2026-07-10
15545,,FRONTIER BANK,OMAHA,NE,,1431193,,,2026-07-10
15555,546544,Central Bank,Storm Lake,IA,True,2249066,0,1879-01-01,2026-07-10
15559,,CITIZENS STATE BK OF GALENA,GALENA,,False,,,,2026-07-10
15562,,PIONEER BANK&TRUST,BELLE FOURCHE,SD,,1014794,,,2026-07-10
15565,382649,First Southern Bank,Marion,IL,True,1045859,0,1937-12-15,2026-07-10
15572,972732,First National Bank of Pulaski,Pulaski,TN,True,1507769,14619,1938-01-12,2026-07-10
15579,,FREEDOM BANK,RANGER,,False,,,,2026-07-10
15603,,STATE BANK OF WESTPHALIA,WESTPHALIA,,False,,,,2026-07-10
15614,139740,West Bank,West Des Moines,IA,True,4010344,0,1893-01-01,2026-07-10
15640,,SHOREBANK,CHICAGO,IL,False,2166431,,,2026-07-10
15643,,"FIRST REPUBLICBANK-MALAKOFF, N.A",MALAKOFF,,False,,,,2026-07-10
15657,601658,Alliance Bank Central Texas,Woodway,TX,True,1306019,0,1939-03-16,2026-07-10
15670,,FIRST SOUTHWEST BANK,ELDORADO,,False,,,,2026-07-10
15697,,BENEFICIAL BANK,PHILADELPHIA,PA,,5808297,,,2026-07-10
15698,,THE WESTERN SAVING FUND SOCIETY OF PHILADE,PHILADELPHIA,,False,,,,2026-07-10
15721,,"FIRST CITY, TEXAS - AUSTIN, NA",AUSTIN,,False,,,,2026-07-10
15728,815156,"Dakota Community Bank & Trust, National Association",Hebron,ND,True,1387693,24604,1940-01-01,2026-07-10
15740,,BANK OF WILSON,WILSON,,False,,,,2026-07-10
15745,,FOREST CITY BANK & TRUST CO.,FOREST CITY,,False,,,,2026-07-10
15748,,STATE BANK OF BARNUM,BARNUM,,False,,,,2026-07-10
15750,,MERITOR SAVINGS BANK,PHILADELPHIA,,False,,,,2026-07-10
15752,887340,First State Bank,Mendota,IL,True,1578856,0,1940-07-06,2026-07-10
15756,,BANK OF CANTON,CANTON,,False,,,,2026-07-10
15783,,SEMINOLE STATE NATIONAL BANK,SEMINOLE,,False,,,,2026-07-10
15786,,LIVINGSTON BANK,DENHAM SPRINGS,,False,,,,2026-07-10
15797,474254,Broadway National Bank,San Antonio,TX,True,5740527,14447,1941-02-03,2026-07-10
15809,247355,Security State Bank & Trust,Fredericksburg,TX,True,1981114,0,1941-04-07,2026-07-10
15811,,BURNS STATE BANK,BURNS,,False,,,,2026-07-10
15814,,FIRST NATIONAL BANK,ROSEDALE,,False,,,,2026-07-10
15815,1007015,Central Bank & Trust Co.,Lexington,KY,True,3992204,0,1938-04-15,2026-07-10
15862,,THE FARMERS & MERCHANTS BK OF HILL CITY,HILL CITY,,False,,,,2026-07-10
15867,,NORTHWEST BANK,DALLAS,,False,,,,2026-07-10
15869,,THE BAZINE STATE BANK,BAZINE,,False,,,,2026-07-10
15886,,THE MERCHANTS BANK,KANSAS CITY,,False,,,,2026-07-10
15896,,THE HOME STATE BANK,ROCHESTER,,False,,,,2026-07-10
15897,,DOLLAR DRY DOCK BANK,WHITE PLAINS,,False,,,,2026-07-10
15901,,THE NEW YORK BK FOR SAVINGS,NEW YORK,,False,,,,2026-07-10
15903,,FIRST STATE BANK,ROGERS,,False,,,,2026-07-10
15905,,GUARANTY BANK,DALLAS,,False,,,,2026-07-10
15909,,THE FIRST STATE BANK,ROCKWALL,,False,,,,2026-07-10
15912,626101,Ives Bank,Danbury,CT,True,1694155,0,1849-06-26,2026-07-10
15919,,BOWERY SAVINGS BANK,NEW YORK,,False,,,,2026-07-10
15931,,MECHANICS SAVINGS BANK,ELMIRA,,False,,,,2026-07-10
15932,898627,The Citizens Bank,Olanta,SC,True,1164386,0,1938-09-24,2026-07-10
15933,,CITIZENS BANK,TILLAR,,False,,,,2026-07-10
15937,,UNITED MUTUAL SAVINGS BANK,NEW YORK,,False,,,,2026-07-10
15951,,PROVIDENT BANK OF MARYLAND,BALTIMORE,MD,,6191049,,,2026-07-10
15952,,BANKEAST,MANCHESTER,,False,,,,2026-07-10
15953,84541,Guaranty Bank and Trust Company,Belzoni,MS,True,3011349,0,1943-05-17,2026-07-10
15955,,AUBURN SAVINGS BANK,AUBURN,,False,,,,2026-07-10
15963,,GOLDOME,BUFFALO,,False,,,,2026-07-10
15970,301800,Ulster Savings Bank,Kingston,NY,True,1371883,0,1851-04-13,2026-07-10
15979,,THE UNION SAVINGS BANK,PATCHOGUE,,False,,,,2026-07-10
15990,,WATERTOWN SAVINGS BANK,WATERTOWN,NY,,1012808,,,2026-07-10
15995,,PCSB BANK,BREWSTER,NY,,2100952,,,2026-07-10
15997,,THE WESTERN NEW YORK SAVINGS BK,BUFFALO,,False,,,,2026-07-10
16004,,FIRST NIAGARA BANK NA,BUFFALO,NY,,32925808,,,2026-07-10
16012,,DIME COMMUNITY BANK,BROOKLYN,NY,,6775780,,,2026-07-10
16013,,"CROSSLAND SAVINGS BANK, FSB",BROOKLYN,,False,,,,2026-07-10
16017,,AMERICAN SAVINGS BANK,WHITE PLAINS,,False,,,,2026-07-10
16022,,NEW YORK COMMUNITY BANK,HICKSVILLE,NY,,62909410,,,2026-07-10
16026,859712,Ridgewood Savings Bank,Ridgewood,NY,True,7540183,0,1921-06-18,2026-07-10
16032,195111,Rhinebeck Bank,Rhinebeck,NY,True,1284609,0,1860-04-12,2026-07-10
16033,,RIVERHEAD SAVINGS BANK,RIVERHEAD,,False,,,,2026-07-10
16036,,"MONROE SAVINGS BANK, FSB",ROCHESTER,,False,,,,2026-07-10
16043,,SYRACUSE SAVINGS BANK,SYRACUSE,,False,,,,2026-07-10
16049,,FLUSHING SAVINGS BANK FSB,FLUSHING,NY,,4452428,,,2026-07-10
16051,,UNION DIME SAVINGS BANK,NEW YORK,,False,,,,2026-07-10
16064,,CENTRAL SAVINGS BANK,NEW YORK,,False,,,,2026-07-10
16065,,DRY DOCK SAVINGS BANK,NEW YORK,,False,,,,2026-07-10
16067,,GREENWICH SAVINGS BANK,NEW YORK,,False,,,,2026-07-10
16068,249612,Apple Bank,New York,NY,True,19231898,0,1863-04-17,2026-07-10
16070,,"THE SEAMEN'S BANK OF SAVINGS, FS",NEW YORK,,False,,,,2026-07-10
16074,,HOME SAVINGS BANK,WHITE PLAINS,,False,,,,2026-07-10
16077,,GALENA PARK STATE BANK,GALENA PARK,,False,,,,2026-07-10
16084,,CARDWELL STATE BANK,CARDWELL,,False,,,,2026-07-10
16089,,FIRST SUBURBAN NATIONAL BANK,MAYWOOD,,False,,,,2026-07-10
16098,,PEOPLES STATE BANK,TURKEY,,False,,,,2026-07-10
16108,,FIRST NATIONAL BANK OF GRAND SALINE,GRAND SALINE,,False,,,,2026-07-10
16130,114260,First National Bank Alaska,Anchorage,AK,True,5083974,12072,1922-01-30,2026-07-10
16131,,INDUSTRIAL BANK,HOUSTON,,False,,,,2026-07-10
16133,,"MARSHALL BANK, NATIONAL ASSOCIATION",HALLOCK,,False,,,,2026-07-10
16146,,THE HOWARD SAVINGS BANK,NEWARK,,False,,,,2026-07-10
16148,,ORANGE SAVINGS BANK,LIVINGSTON,,False,,,,2026-07-10
16160,290249,Waukesha State Bank,Waukesha,WI,True,1633576,0,1944-06-15,2026-07-10
16175,,WEST ALABAMA BANK&TRUST,REFORM,AL,,1001455,,,2026-07-10
16191,651859,Stockman Bank of Montana,Miles City,MT,True,7678230,0,1944-01-01,2026-07-10
16209,,TEXAS AMERICAN BANK/LEVELLAND,LEVELLAND,,False,,,,2026-07-10
16214,,ELM CREEK STATE BANK,ELM CREEK,,False,,,,2026-07-10
16216,677644,The Farmers & Merchants Bank,Stuttgart,AR,True,1991136,0,1945-01-02,2026-07-10
16219,,NORTHSIDE BANK,SAN ANTONIO,,False,,,,2026-07-10
16240,,JASPER BANKING COMPANY,JASPER,,False,,,,2026-07-10
16248,,INWOOD STATE BANK,INWOOD,,False,,,,2026-07-10
16250,716833,Marquette Bank,Chicago,IL,True,2125608,0,1945-05-12,2026-07-10
16254,,"MBANK ODESSA, NATIONAL ASSOC",ODESSA,,False,,,,2026-07-10
16255,,FIRST STATE BANK OF ELGIN,ELGIN,,False,,,,2026-07-10
16265,998844,Peoples Bank,Rock Valley,IA,True,1221907,0,1945-06-01,2026-07-10
16290,,PRAIRIE COUNTY BANK,HAZEN,,False,,,,2026-07-10
16291,,FIRST STATE BANK OF FOREST CITY,FOREST CITY,,False,,,,2026-07-10
16294,,TONEY BROTHERS BANK,DOERUN,,False,,,,2026-07-10
16335,,JEFFERSON BANK & TRUST,LAKEWOOD,,False,,,,2026-07-10
16342,,THE FARMERS STATE BANK,LYMAN,,False,,,,2026-07-10
16345,,"TEXAS AMERICAN BANK/DALLAS, NA",DALLAS,,False,,,,2026-07-10
16351,,FIRST NATIONAL BANK IN BOGATA,BOGATA,,False,,,,2026-07-10
16353,,MC ALLEN STATE BANK,MC ALLEN,,False,,,,2026-07-10
16357,,MOREAUVILLE STATE BANK,MOREAUVILLE,,False,,,,2026-07-10
16363,1013744,Capra Bank,Dubuque,IA,True,1233361,0,1946-01-21,2026-07-10
16374,,MERCHANTS STATE BANK,DALLAS,,False,,,,2026-07-10
16377,,KEMPTON STATE BANK,KEMPTON,,False,,,,2026-07-10
16382,,FIRST STATE BANK & TRUST COMPANY,EDINBURG,,False,,,,2026-07-10
16389,589523,Bank of Travelers Rest,Travelers Rest,SC,True,1602060,0,1946-03-10,2026-07-10
16390,,F&M BANK&TRUST CO,TULSA,OK,,2413661,,,2026-07-10
16392,,AMERICAN BANK & TRUST COMPANY,BATON ROUGE,,False,,,,2026-07-10
16400,,IAB FINANCIAL BANK,FORT WAYNE,IN,,1086554,,,2026-07-10
16402,1016259,The Bennington State Bank,Salina,KS,True,1249914,0,1884-01-01,2026-07-10
16403,,THE GUARANTY BANK & TRUST COMPANY,CHICAGO,,False,,,,2026-07-10
16418,88231,BankSouth,Greensboro,GA,True,1617776,713480,1946-04-10,2026-07-10
16428,,CITIZENS NATIONAL BANK AND TRUST,CHICAGO,,False,,,,2026-07-10
16431,,FRONTIER BANK,LAGRANGE,,False,,,,2026-07-10
16445,,THE FARMERS BANK & TRUST OF CHENEYVILLE,CHENEYVILLE,,False,,,,2026-07-10
16449,,CROFTON STATE BANK,CROFTON,,False,,,,2026-07-10
16450,416245,Busey Bank,Champaign,IL,True,18012163,0,1946-07-08,2026-07-10
16457,,UNIVERSITY NATIONAL BANK OF COLLEGE STATIO,COLLEGE STATION,,False,,,,2026-07-10
